,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1738,1739,Jul,7,12:30:09,authorMacBook-Pro,kernel,0,,ARPT: 770605.092581: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: {float}: ARPT: Wake Reason: Wake on Scan offload
1739,1740,Jul,7,12:30:14,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
1740,1741,Jul,7,12:30:26,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from {mode} to {mode}
1741,1742,Jul,7,12:30:29,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
1742,1743,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams {int}
1743,1744,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",E204,doSaveChannels@286: Will write to: {path}
1744,1745,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt, Current File [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-{name}, Current File [{date}]-{name}"
1745,1746,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams {int}
1746,1747,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499459904.126805, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: {id}, reason = {reason}"
1747,1748,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml, Current File [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-CCIOReporter-{int}.xml, Current File [{date}]-CCIOReporter-{int}.xml}"
1748,1749,Jul,7,13:38:29,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 103.251.128.144:80,E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.{int} tc{int} {ip}:{int}
1749,1750,Jul,7,13:38:50,calvisitor-10-105-160-205,sandboxd,129,[38132],com.apple.Addres(38132) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres({id}) deny network-outbound {path}
1750,1751,Jul,7,13:40:30,calvisitor-10-105-160-205,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,E157,Bluetooth -- LE is supported - Disable LE meta event
1751,1752,Jul,7,13:40:31,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-[NETClientConnection effectiveBundleID] using process name {name} as bundle ID (this is expected for daemons without bundle ID
1752,1753,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1753,1754,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,E294,Received Capture Event
1754,1755,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1755,1756,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt, Current File [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-{name}, Current File [{date}]-{name}"
1756,1757,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng, Current File [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng",E172,"CCFile::captureLogRun Skipping current file Dir file [{timestamp}]-{file}, Current File [{timestamp}]-{file}"
1757,1758,Jul,7,13:40:36,authorMacBook-Pro,kernel,0,,ARPT: 770712.519828: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: {float}: framerdy {hex} bmccmd {int} framecnt {int}
1758,1759,Jul,7,13:40:36,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499460036.519390, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: {id}, reason = {reason}"
1759,1760,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"CCFile::copyFile fileName is [2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_13,40,37.192896]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng",E174,"CCFile::copyFile fileName is [{timestamp}]-io80211Family-031.pcapng, source path:{source_path}, dest path:{dest_path}=AuthFail:sts:{sts}_rsn:{rsn}/IO80211AWDLPeerManager//[{timestamp}]-io80211Family-031.pcapng"
1760,1761,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
1761,1762,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml",E204,doSaveChannels@286: Will write to: {path}
1762,1763,Jul,7,13:40:39,calvisitor-10-105-160-205,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {hex} to {hex}
1763,1764,Jul,7,13:40:52,calvisitor-10-105-160-205,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList
1764,1765,Jul,7,13:42:10,calvisitor-10-105-160-205,kernel,0,,TBT W (2): 0x0040 [x],E314,TBT W ({int}): {hex} [x]
1765,1766,Jul,7,13:42:10,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from {hex} to {hex}
1766,1767,Jul,7,13:42:15,authorMacBook-Pro,kernel,0,,ARPT: 770772.533370: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: {float}: AQM agg params {hex} maxlen hi/lo {hex} {hex} minlen {hex} adjlen {hex}
1767,1768,Jul,7,13:42:17,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name {name} as bundle ID (this is expected for daemons without bundle ID
1768,1769,Jul,7,13:42:17,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,E163,Captive: CNPluginHandler en0: Authenticated
1769,1770,Jul,7,13:42:17,authorMacBook-Pro,configd,53,,network changed: v4(en0+:10.105.160.205) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,E267,network changed: v4({interface}+:{ipv4}) v6({interface}:{ipv6}) DNS! Proxy SMB
1770,1771,Jul,7,13:42:30,authorMacBook-Pro,kernel,0,,ARPT: 770786.961436: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: {float}: AQM agg params {hex} maxlen hi/lo {hex} {hex} minlen {hex} adjlen {hex}
1771,1772,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1772,1773,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt, Current File [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [{date}]-{name}, Current File [{date}]-{name}"
1773,1774,Jul,7,13:42:41,authorMacBook-Pro,kernel,0,,ARPT: 770798.478026: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: {float}: framerdy {hex} bmccmd {int} framecnt {int}
1774,1775,Jul,7,13:42:46,authorMacBook-Pro,kernel,0,,ARPT: 770802.879782: wlc_dump_aggfifo:,E151,ARPT: 770802.879782: wlc_dump_aggfifo:
1775,1776,Jul,7,13:42:46,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,E294,Received Capture Event
1776,1777,Jul,7,13:42:48,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1777,1778,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took {time} milliseconds
1778,1779,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,ARPT: 770812.035971: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: {float}: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
1779,1780,Jul,7,13:48:29,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=2),E301,Saw change in network reachability (isReachable={int})
1780,1781,Jul,7,13:48:52,calvisitor-10-105-160-205,com.apple.AddressBook.InternetAccountsBridge,38158,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
1781,1782,Jul,7,13:58:13,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2
1782,1783,Jul,7,13:58:22,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-[NETClientConnection effectiveBundleID] using process name {name} as bundle ID (this is expected for daemons without bundle ID
1783,1784,Jul,7,14:03:25,calvisitor-10-105-160-205,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,E57,AppleThunderboltNHIType2::prePCIWake - power up complete - took {time} us
1784,1785,Jul,7,14:03:30,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
1785,1786,Jul,7,14:03:45,calvisitor-10-105-160-205,sandboxd,129,[38179],com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres({id}) deny network-outbound {path}
1786,1787,Jul,7,14:07:21,calvisitor-10-105-160-205,com.apple.WebKit.WebContent,32778,,[14:07:21.190] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[{time}] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
1787,1788,Jul,7,14:09:44,calvisitor-10-105-160-205,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",E303,"SecOSStatusWith error:[{int}] Error Domain=NSOSStatusErrorDomain Code={code} ""{string}"" ({string}: {string}) UserInfo={{NSDescription={string}}}"
1788,1789,Jul,7,14:09:45,calvisitor-10-105-160-205,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",E306,"Service ""{service}"" tried to hijack endpoint ""{endpoint}"" from owner: {owner}"
1789,1790,Jul,7,14:19:56,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics
1790,1791,Jul,7,14:19:57,calvisitor-10-105-160-205,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f15210b has no prefix,E75,in6_unlink_ifa: IPv6 address {hex} has no prefix
1791,1792,Jul,7,14:20:52,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771388.849884: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",E144,"ARPT: {float}: wl0: setup_keepalive: interval {int}, retry_interval {int}, retry_count {int}"
1792,1793,Jul,7,14:33:34,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics
1793,1794,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,Previous sleep cause: 5,E293,Previous sleep cause: {int}
1794,1795,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,ARPT: 771393.363637: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: {float}: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
1795,1796,Jul,7,14:47:12,calvisitor-10-105-160-205,kernel,0,,ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: {float}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{string}]
1796,1797,Jul,7,15:00:50,calvisitor-10-105-160-205,kernel,0,,ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: {float}: AirPort_Brcm43xx::platformWoWEnable: WWEN[{string}]
1797,1798,Jul,7,15:01:07,calvisitor-10-105-160-205,sandboxd,129,[38210],com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres({id}) deny network-outbound {path}
1798,1799,Jul,7,15:01:12,calvisitor-10-105-160-205,sandboxd,129,[38210],com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres({id}) deny network-outbound {path}
1799,1800,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,E109,AirPort: Link Down on awdl0. Reason {int} (Unspecified).
1800,1801,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,E252,IOThunderboltSwitch<{int}>({hex})::listenerCallback - Thunderbolt HPD packet for route = {hex} port = {int} unplug = {int}
1801,1802,Jul,7,15:28:00,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,E153,ASL Sender Statistics
1802,1803,Jul,7,15:28:49,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771631.938256: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 9235,",E134,"ARPT: {float}: IOPMPowerSource Information: onSleep, SleepType: {string} Sleep, 'ExternalConnected': {string}, 'TimeRemaining': {int},"
1803,1804,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread
1804,1805,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to 1
1805,1806,Jul,7,16:04:15,calvisitor-10-105-160-205,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
1806,1807,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0"
1807,1808,Jul,7,16:04:16,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25340 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad {int} failed: {int} - {str}
1808,1809,Jul,7,16:04:22,authorMacBook-Pro,netbiosd,38222,,Unable to start NetBIOS name service:,E326,Unable to start NetBIOS name service:
1809,1810,Jul,7,16:04:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25354 123.151.10.190:80,E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 {string}:{int}
1810,1811,Jul,7,16:04:44,calvisitor-10-105-161-77,kernel,0,,"ARPT: 771663.085756: wl0: Roamed or switched channel, reason #8, bssid 00:a6:ca:db:93:cc, last RSSI -60",E143,"ARPT: {float}: wl0: Roamed or switched channel, reason #{int}, bssid {mac}, last RSSI {int}"
1811,1812,Jul,7,16:05:37,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,E165,Captive: CNPluginHandler en0: Inactive
1812,1813,Jul,7,16:05:38,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 0c:68:03:d6:c5:1c,E207,en0: BSSID changed to {mac}
1813,1814,Jul,7,16:05:42,calvisitor-10-105-161-77,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
1814,1815,Jul,7,16:24:10,authorMacBook-Pro,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fb7f0035dc0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",E285,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code={code} ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError={error} {Error Domain=kCFErrorDomainCFNetwork Code={code} ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey={key}, NSErrorFailingURLKey={key}, _kCFStreamErrorCodeKey={key}, _kCFStreamErrorDomainKey={key}, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey={key}, NSErrorFailingURLK"
